Protocol,Port,Domain,Request Status,Screenshot Path, Source Path
https,443,76.76.21.142,Successful,/home/kali/Projects/enum/./screenshots_dns_https/screens/https.76.76.21.241.png,/home/kali/Projects/enum/./screenshots_dns_https/source/https.76.76.21.142.txt
https,443,66.33.60.34,Successful,/home/kali/Projects/enum/./screenshots_dns_https/screens/https.76.76.21.241.png,/home/kali/Projects/enum/./screenshots_dns_https/source/https.66.33.60.34.txt
https,443,66.33.60.193,Successful,/home/kali/Projects/enum/./screenshots_dns_https/screens/https.76.76.21.241.png,/home/kali/Projects/enum/./screenshots_dns_https/source/https.66.33.60.193.txt
https,443,76.76.21.142,Successful,/home/kali/Projects/enum/./screenshots_dns_https/screens/https.76.76.21.241.png,/home/kali/Projects/enum/./screenshots_dns_https/source/https.76.76.21.142.txt
https,443,20.205.69.84,Successful,/home/kali/Projects/enum/./screenshots_dns_https/screens/https.20.119.8.54.png,/home/kali/Projects/enum/./screenshots_dns_https/source/https.20.205.69.84.txt
https,443,76.76.21.61,Successful,/home/kali/Projects/enum/./screenshots_dns_https/screens/https.76.76.21.241.png,/home/kali/Projects/enum/./screenshots_dns_https/source/https.76.76.21.61.txt
https,443,76.76.21.93,Successful,/home/kali/Projects/enum/./screenshots_dns_https/screens/https.76.76.21.241.png,/home/kali/Projects/enum/./screenshots_dns_https/source/https.76.76.21.93.txt
https,443,13.107.246.73,Successful,/home/kali/Projects/enum/./screenshots_dns_https/screens/https.13.107.246.73.png,/home/kali/Projects/enum/./screenshots_dns_https/source/https.13.107.246.73.txt
https,443,13.226.120.5,BadStatus,/home/kali/Projects/enum/./screenshots_dns_https/screens/https.13.226.120.5.png,/home/kali/Projects/enum/./screenshots_dns_https/source/https.13.226.120.5.txt
https,443,13.226.120.32,BadStatus,/home/kali/Projects/enum/./screenshots_dns_https/screens/https.13.226.120.32.png,/home/kali/Projects/enum/./screenshots_dns_https/source/https.13.226.120.32.txt
https,443,13.226.120.64,BadStatus,/home/kali/Projects/enum/./screenshots_dns_https/screens/https.13.226.120.64.png,/home/kali/Projects/enum/./screenshots_dns_https/source/https.13.226.120.64.txt
https,443,13.226.120.74,BadStatus,/home/kali/Projects/enum/./screenshots_dns_https/screens/https.13.226.120.74.png,/home/kali/Projects/enum/./screenshots_dns_https/source/https.13.226.120.74.txt
https,443,13.107.246.73,Successful,/home/kali/Projects/enum/./screenshots_dns_https/screens/https.13.107.246.73.png,/home/kali/Projects/enum/./screenshots_dns_https/source/https.13.107.246.73.txt
https,443,20.212.64.9,Successful,/home/kali/Projects/enum/./screenshots_dns_https/screens/https.20.119.8.54.png,/home/kali/Projects/enum/./screenshots_dns_https/source/https.20.212.64.9.txt
https,443,15.197.149.68,BadStatus,/home/kali/Projects/enum/./screenshots_dns_https/screens/https.15.197.149.68.png,/home/kali/Projects/enum/./screenshots_dns_https/source/https.15.197.149.68.txt
https,443,76.223.57.73,BadStatus,/home/kali/Projects/enum/./screenshots_dns_https/screens/https.76.223.57.73.png,/home/kali/Projects/enum/./screenshots_dns_https/source/https.76.223.57.73.txt
